33,5,238,3,42,"alpha_fp_complete_at@568-610@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","alpha_fp_complete_at",568,610
69,19,429,4,83,"alpha_fp_complete@613-696@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","alpha_fp_complete",613,696
67,17,517,2,78,"in_cksumdata@86-164@sys/arch/alpha/alpha/in_cksum.c","sys/arch/alpha/alpha/in_cksum.c","in_cksumdata",86,164
25,6,140,2,26,"in_cksum@167-193@sys/arch/alpha/alpha/in_cksum.c","sys/arch/alpha/alpha/in_cksum.c","in_cksum",167,193
44,13,306,4,54,"in4_cksum@196-250@sys/arch/alpha/alpha/in_cksum.c","sys/arch/alpha/alpha/in_cksum.c","in4_cksum",196,250
8,2,42,1,8,"scb_init@104-112@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","scb_init",104,112
4,1,18,2,4,"scb_stray@115-119@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","scb_stray",115,119
15,5,114,3,20,"scb_set@122-142@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","scb_set",122,142
18,3,112,2,26,"scb_alloc@146-172@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","scb_alloc",146,172
15,5,102,1,20,"scb_free@176-196@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","scb_free",176,196
63,19,366,4,98,"interrupt@199-297@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","interrupt",199,297
41,7,239,4,54,"machine_check@300-354@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","machine_check",300,354
4,1,23,2,3,"badaddr@359-362@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","badaddr",359,362
49,11,263,3,71,"badaddr_read@365-436@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","badaddr_read",365,436
