4,1,11,1,3,"log_getverbose@62-65@sbin/dhclient/log.c","sbin/dhclient/log.c","log_getverbose",62,65
7,1,38,3,7,"logit@68-75@sbin/dhclient/log.c","sbin/dhclient/log.c","logit",68,75
17,3,99,3,19,"vlog@78-97@sbin/dhclient/log.c","sbin/dhclient/log.c","vlog",78,97
21,3,120,2,25,"log_warn@100-125@sbin/dhclient/log.c","sbin/dhclient/log.c","log_warn",100,125
7,1,35,2,7,"log_warnx@128-135@sbin/dhclient/log.c","sbin/dhclient/log.c","log_warnx",128,135
7,1,35,2,7,"log_info@138-145@sbin/dhclient/log.c","sbin/dhclient/log.c","log_info",138,145
9,2,41,2,9,"log_debug@148-157@sbin/dhclient/log.c","sbin/dhclient/log.c","log_debug",148,157
17,3,106,3,17,"vfatalc@160-177@sbin/dhclient/log.c","sbin/dhclient/log.c","vfatalc",160,177
8,1,40,2,8,"fatal@180-188@sbin/dhclient/log.c","sbin/dhclient/log.c","fatal",180,188
8,1,40,2,8,"fatalx@191-199@sbin/dhclient/log.c","sbin/dhclient/log.c","fatalx",191,199
13,6,88,1,16,"code_to_name@347-363@sbin/dhclient/options.c","sbin/dhclient/options.c","code_to_name",347,363
18,7,122,1,19,"name_to_code@366-385@sbin/dhclient/options.c","sbin/dhclient/options.c","name_to_code",366,385
8,4,42,1,9,"code_to_format@388-397@sbin/dhclient/options.c","sbin/dhclient/options.c","code_to_format",388,397
55,12,385,3,86,"parse_option_buffer@404-490@sbin/dhclient/options.c","sbin/dhclient/options.c","parse_option_buffer",404,490
36,9,257,3,45,"pack_options@498-543@sbin/dhclient/options.c","sbin/dhclient/options.c","pack_options",498,543
22,7,181,3,27,"pretty_print_string@552-579@sbin/dhclient/options.c","sbin/dhclient/options.c","pretty_print_string",552,579
35,9,252,4,40,"pretty_print_classless_routes@586-626@sbin/dhclient/options.c","sbin/dhclient/options.c","pretty_print_classless_routes",586,626
53,8,292,4,78,"expand_search_domain_name@629-707@sbin/dhclient/options.c","sbin/dhclient/options.c","expand_search_domain_name",629,707
27,5,140,2,30,"pretty_print_domain_search@714-744@sbin/dhclient/options.c","sbin/dhclient/options.c","pretty_print_domain_search",714,744
194,50,1059,3,214,"pretty_print_option@750-964@sbin/dhclient/options.c","sbin/dhclient/options.c","pretty_print_option",750,964
28,7,206,1,33,"unpack_options@967-1000@sbin/dhclient/options.c","sbin/dhclient/options.c","unpack_options",967,1000
15,5,101,3,23,"checksum@63-86@sbin/dhclient/packet.c","sbin/dhclient/packet.c","checksum",63,86
5,1,19,1,4,"wrapsum@89-93@sbin/dhclient/packet.c","sbin/dhclient/packet.c","wrapsum",89,93
7,1,56,2,8,"assemble_eh_header@96-104@sbin/dhclient/packet.c","sbin/dhclient/packet.c","assemble_eh_header",96,104
9,2,66,3,12,"decode_hw_header@107-119@sbin/dhclient/packet.c","sbin/dhclient/packet.c","decode_hw_header",107,119
86,24,568,3,112,"decode_udp_ip_header@122-234@sbin/dhclient/packet.c","sbin/dhclient/packet.c","decode_udp_ip_header",122,234
23,8,119,1,23,"skip_to_semi@83-106@sbin/dhclient/parse.c","sbin/dhclient/parse.c","skip_to_semi",83,106
11,2,44,1,11,"parse_semi@109-120@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_semi",109,120
23,6,142,3,26,"parse_string@123-149@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_string",123,149
34,9,202,2,37,"parse_cidr@157-194@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_cidr",157,194
26,5,154,2,29,"parse_ip_addr@197-226@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_ip_addr",197,226
17,3,87,2,19,"parse_lease_time@232-251@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_lease_time",232,251
22,7,124,2,24,"parse_boolean@254-278@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_boolean",254,278
52,9,251,3,57,"parse_decimal@281-338@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_decimal",281,338
17,4,121,1,17,"parse_warn@341-358@sbin/dhclient/parse.c","sbin/dhclient/parse.c","parse_warn",341,358
111,27,537,5,123,"dispatch_imsg@42-165@sbin/dhclient/privsep.c","sbin/dhclient/privsep.c","dispatch_imsg",42,165
7,2,57,1,7,"getphysmem@108-115@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","getphysmem",108,115
162,69,899,2,175,"main@118-293@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","main",118,293
11,3,89,3,12,"makelabel@301-313@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","makelabel",301,313
19,5,109,2,22,"writelabel@317-339@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","writelabel",317,339
22,5,75,1,22,"l_perror@342-364@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","l_perror",342,364
12,8,86,1,13,"readlabel@370-383@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","readlabel",370,383
31,7,240,1,32,"parselabel@386-418@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","parselabel",386,418
56,12,481,2,66,"makedisktab@421-487@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","makedisktab",421,487
21,7,113,3,22,"scale@490-512@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","scale",490,512
34,7,240,4,37,"display_partition@518-555@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","display_partition",518,555
23,8,166,2,24,"canonical_unit@558-582@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","canonical_unit",558,582
54,12,501,4,58,"display@585-643@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","display",585,643
65,15,395,2,67,"edit@646-713@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","edit",646,713
41,11,303,1,43,"editit@722-765@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","editit",722,765
7,2,34,1,7,"skip@768-775@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","skip",768,775
11,3,61,1,11,"word@778-789@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","word",778,789
12,3,87,4,12,"getnum@799-811@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","getnum",799,811
24,9,170,2,26,"duid_parse@814-840@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","duid_parse",814,840
259,77,1625,2,282,"getasciilabel@848-1130@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","getasciilabel",848,1130
82,34,558,1,88,"checklabel@1137-1225@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","checklabel",1137,1225
15,1,118,2,17,"cmplabel@1228-1245@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","cmplabel",1228,1245
26,2,90,1,27,"usage@1248-1275@sbin/disklabel/disklabel.c","sbin/disklabel/disklabel.c","usage",1248,1275
10,2,62,1,10,"dkcksum@39-49@sbin/disklabel/dkcksum.c","sbin/disklabel/dkcksum.c","dkcksum",39,49
266,79,1519,1,342,"editor@171-513@sbin/disklabel/editor.c","sbin/disklabel/editor.c","editor",171,513
143,42,1020,1,173,"editor_allocspace@520-693@sbin/disklabel/editor.c","sbin/disklabel/editor.c","editor_allocspace",520,693
78,21,465,2,95,"editor_resize@699-794@sbin/disklabel/editor.c","sbin/disklabel/editor.c","editor_resize",699,794
